Date	Start time	Leadtext	name	org name	episode nr	Season number	Widescreen (16:9)	Duration (minutes)	Parental rating	B-line	Country of Origin	Production Year	Genre	Synopsis this episode	Synopsis	Cast	Director	Rerun	Unique ID	Last episode this season	HD	House number	Event number	Signing available	Audio description available	Media ID	RMS ID	Whats'On Product Code	Catch-up Days	Preview Days
	03:20		Versay: Güneş Kral'ın Mücadeleleri	Versailles: The Challenges of The Sun King	1	1	TRUE	60		Fransa, belgesel dizisi, 2019	France	2019	Belgesel/ Tarih/ Teknoloji	101	17. yüzyıl Fransa'sında bilimsel araştırmalar için bir merkez olan Versay, Avrupa'nın en büyük inşaat şantiyesiydi; tarihe dalıyor ve kraliyet sarayını inşa etme gibi devasa görevi keşfediyoruz.		Philippe Tourancheau	FALSE		false	TRUE	51012245	31798662	FALSE	FALSE					
	04:20		Hitler'den Kaçmak	Escaping Hitler	4	1	TRUE	50		İngiltere, belgesel dizisi, 2017	United Kingdom	2017	Belgesel/ Tarih	Sulmona. Monty İtalya'nın tehlikeli topraklarından geçerek yaşanan kaçışın hikayesini anlatıyor. Monty, Majella dağlarından kaçmak için, aylar boyunca kaçan Len Harley'nin kullandığı rotayı takip ediyor.	Keşifçi ve eski deniz piyadesi Monty Halls, Nazi işgali altındaki Avrupa'dan ve düşman topraklarından çıkmayı sağlayan az bilinen Özgürlük Rotalarını takip etmek için çantasını hazırlar.			FALSE		true	FALSE	50009890	31798663	FALSE	FALSE					
	05:10		Yükseliş ve Düşüş: 2. Dünya Savaşı'nın Dönüm Noktaları	Rise and Fall: The Turning Points of World War II	6	1	TRUE	55		Avustralya, belgesel dizisi, 2019	Australia	2019	Belgesel/ Tarih/ Savaş	Zafer Kararlılığı. Nürnberg'dekiler gibi savaş suçu davalarının başlaması ve II. Dünya Savaşı'nın son anlarına ve savaş sonrasına tanıklık ediyor, Birleşmiş Milletler'in kurulmasıyla barışa doğru ilerliyoruz.	Askeri kampanyalar, büyük çatışmalar, geri çekilmeler, mağlubiyetler ve zaferler sürecinde, Avrupa, Asya, Kuzey Afrika ve okyanuslardaki savaşlarda yaşanan duruma neyin sebep olduğunu inceliyoruz.			FALSE		true	TRUE	51006282	31798664	FALSE	FALSE					
2021-03-12	06:05		Savaş Alanları	Battlefields	5	1	TRUE	90		Fransa, belgesel dizisi, 2019	France	2016	Belgesel/ Tarih	Zaferin Melekleri. İki ABD Paraşüt bölüğünden 13348 kişi Normandiya'ya yola çıkar. Karamsar tahminlere rağmen, kendilerine verilen görevlerin bir çoğunun üstesinden gelmeyi başarırlar.	Bir savaşta yaşanan zafer ya da yenilginin nedenleri gizemli ve tartışmalıdır, bu dizi yirminci yüzyılın büyük çatışması etrafındaki gizemi örten perdeyi aralıyor.			FALSE		false	FALSE	50015450	31798665	FALSE	FALSE					
	07:35		Tuhaf İcatlar	Wicked Inventions	16	2	TRUE	25		İngiltere, belgesel dizisi, 2016	UK	2016		216. Hoşunuza gitsin, ya da gitmesin, savaş, çatışma ve bilinmeyeni keşfetme ihtiyacı insanın teknolojik ilerlemesinde katalist rolü oynar. Buluşlar, en çok, yokedici güdünün etkisi altındayken yapılır.	Seloteyple, hazır kahvenin ortak noktası ne olabilir? Ya da Kleenex ve GPS Konumlama aygıtının? Şaşırmaya hazırlıklı olun! Bu dizi, en sıradan araçların neden ve nasıl keşfedildiğini ele alıyor.			FALSE		false	FALSE	20301259	31834727	FALSE	FALSE					
	08:00		Tuhaf İcatlar	Wicked Inventions	7	2	TRUE	35		İngiltere, belgesel dizisi, 2016	UK	2016		207. Güneş Gözlüğü - İkonik havacı gözlüklerinin arkasındaki 2. Dünya Savaşının şaşırtıcı tarihi ekranlarınızda. Telefon - dünya çapında iletişime izin veren titreşimli bilimi irdeliyoruz.	Seloteyple, hazır kahvenin ortak noktası ne olabilir? Ya da Kleenex ve GPS Konumlama aygıtının? Şaşırmaya hazırlıklı olun! Bu dizi, en sıradan araçların neden ve nasıl keşfedildiğini ele alıyor.			FALSE		false	FALSE	20301249	31834728	FALSE	FALSE					
	08:35		Talihsiz Hanedanlar	Cursed Bloodlines	10	1	TRUE	30		Kanada, belgesel dizisi, 2017	Canada	2017	Documentary/History	Onassis Laneti. Yeryüzünün en zengin adamlarından Aristotle Onassis zamanında çok kalp kırdı ama hiçbir aşk onu, Jacqueline Kennedy ile yaptığı evlilik kadar ilgi odağı haline getirmedi.	Yüzyıllar boyu süregelen asilzadelerden, milyarder kodamanlara ve ekiplerine, 'Talihsiz Hanedanlar' gerçek yaşamda, nesiller boyu trajik olaylar yaşayan ailelerin tarihi anlarını ekranlara getiriyor.			FALSE		false	FALSE	50008169	31834729	FALSE	FALSE					
	09:05		Yasak Tarih	Forbidden History	5	6	TRUE	50		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Din	Kristal Kafataslarının Gizemi. Bunlar kadim insanlar tarafında mı yaratıldı yoksa kökenleri uzaylılara mı dayanıyor ? Batı'daki müzeler bunların bir "antika taciri" tarafından 19. yüzyılda yapılmış olduğu ortaya çıkana kadar aldanmışlardı.	Bu dizi, savaş zamanı sırlarının, kaybolan medeniyetlerin, tarihi röliklerin, uzun süre inanılmış olan komplo teorilerinin, müthiş hazineler hakkındaki tarihçelerin inanılmaz öykülerinden oluşuyor.			FALSE		false	TRUE	51007282	31834730	FALSE	FALSE					
	09:55		Yasak Tarih	Forbidden History	6	6	TRUE	60		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Din	Piramitlerin Sırları. Mısır Giza'da bulunan Büyük Piramit bir Dünya harikasıdır, ancak ne zaman ve hangi amaçla ve kim tarafından inşa edildi Sakkara'daki ilk piramit olan Zoser bu tartışmaya nasıl bir katkı sağlayabilir?	Bu dizi, savaş zamanı sırlarının, kaybolan medeniyetlerin, tarihi röliklerin, uzun süre inanılmış olan komplo teorilerinin, müthiş hazineler hakkındaki tarihçelerin inanılmaz öykülerinden oluşuyor.			FALSE		false	TRUE	51007283	31834731	FALSE	FALSE					
	10:55		Yasak Tarih	Forbidden History	6	5	TRUE	55		İngiltere, belgesel dizisi, 2017	United Kingdom	2018	Belgesel/ Tarih/ Din	Gizli Topluluklar: Dünyaya Hakim Olmak. Jamie gerçek bir masonla tanışır ve kapalı kapılar ardında ne olup bittiğini öğrenir. Bilderberg Grubu'nu araştırır ve dünyayı kimin yönettiği konusuna açıklık getirmek için Kakabadse ile buluşur.	Bu dizi, savaş zamanı sırlarının, kaybolan medeniyetlerin, tarihi röliklerin, uzun süre inanılmış olan komplo teorilerinin, müthiş hazineler hakkındaki tarihçelerin inanılmaz öykülerinden oluşuyor.			FALSE		true	FALSE	50008023	31834732	FALSE	FALSE					
	11:50		Mısır'ın Açıklanmamış Vakaları	Egypt's Unexplained Files	3	1	TRUE	55		İngiltere, belgesel dizisi, 2018	United Kingdom	2018	Belgesel/ Tarih	Suç ve Ceza. Eski Mısır'daki suç ve cezanın nasıl ele alındığını işliyoruz. Krallık ailesinin öldürme hakkının olduğu, mezar saldırılarının yaşandığı ve aşırı ceza uygulayan ile bir medeniyeti irdeliyoruz.	Eski Mısır, 3000 yıllık tarihi olan, dünyanın en büyük medeniyetlerinden biridir. Mısır'ın en kalıcı gizemlerinden bazılarını çözmek için teknolojinin en son mucizelerini derinlemesine araştırıyoruz.			FALSE		false	TRUE	50014522	31834733	FALSE	FALSE					
	12:45		İtalya'nın Görünmeyen Şehirleri	Italy's Invisible Cities	2	1	TRUE	65		İngiltere, belgesel dizisi, 2016	United Kingdom	2016	Documentary/History	Venedik. Alexander Armstrong ve Dr Michael Scott, büyüleyici su şehri Venedik'i keşfediyor. Çamur üzerine inşa edilen bu şehrin bugün nasıl ayakta kaldığını anlayabilmek için kanallarına giriyorlar.	3 boyutlu tarama teknolojisinin kullanıldığı programda, tarihçi Scott, Napoli, Venedik ve Floransa'nın derinliklerine inerek, 2000 yıllık tarih konusunda izleyicilere yepyeni anlayışları sunuyor.			FALSE		false	FALSE	50008641	31834734	FALSE	FALSE					
	13:50		Naziler'in Gizemli Cinayetleri	Nazi Murder Mysteries	5	1	TRUE	55		İngiltere, belgesel dizisi, 2018	United Kingdom	2018	Belgesel/ Tarih	Hermann Goering. 1946'da Hermann Goering, kendi kaderine karar vererek kefeni yırtar. Maksimum güvenliğin olduğu cezaevinde siyanür kapsülünü nasıl elde etmiştir? Ölümü hakkındaki teorileri keşfediyoruz.	Korkunç Nazi cinayet vakalarına göz atıyoruz. Uzman röportajları ve dramatik canlandırmaları bir araya getiren her bölüm, bildiğinizi düşündüğünüz tarihin belli bir dönemine farklı bir yerden bakıyor.			FALSE		false	FALSE	50009218	31834735	FALSE	FALSE					
	14:45		Megapolis: Antik Dünya Açığa Çıkıyor	Megapolis: The Ancient World Revealed	3	1	TRUE	65		Fransa, belgesel dizisi, 2020	France	2020	Belgesel/ Tarih/ Mimari/ Bilim	Tikal. Bilgisayar grafikleri kullanılarak yeniden şekillendirilen antik Maya kenti Tikal'i keşfedin; Bin yıldan fazla bir süredir ikamet edilen bu antik kent, zamanında 12.000 yapıyı ve iki milyon nüfusu barındırmıştır.	Atina, İskenderiye, Tikal ve Roma; bu efsanevi şehirler Dünya'nın en ünlü arkeolojik sahaları içinde yer almaktadır. Bu şehirler nasıl bu derece eğitim ve icat merkezleri haline geldiler?			FALSE		false	TRUE	51006531	31834736	FALSE	FALSE					
	15:50		Versay: Güneş Kral'ın Mücadeleleri	Versailles: The Challenges of The Sun King	2	1	TRUE	50		Fransa, belgesel dizisi, 2019	France	2019	Belgesel/ Tarih/ Teknoloji	102	17. yüzyıl Fransa'sında bilimsel araştırmalar için bir merkez olan Versay, Avrupa'nın en büyük inşaat şantiyesiydi; tarihe dalıyor ve kraliyet sarayını inşa etme gibi devasa görevi keşfediyoruz.		Philippe Tourancheau	FALSE		true	TRUE	51012246	31834737	FALSE	FALSE					
	16:40		Nazi Savaş Makinesinin Sırları	Secrets of the Nazi War Machine	1	1	TRUE	60		Birleşik Krallık, realite dizisi, 2019	United Kingdom	2019	Belgesel/ Tarih/ Savaş	Hava Kuvvetleri. İkinci Dünya Savaşı başlangıcında, Naziler Dünya'daki en iyi hava kuvvetlerine sahipti; James Holland, karşılıklı olarak yokedici çatışmaların Nazi Üst Komutasını nasıl, yıkıcı bir yenilgiye giden yola soktuğunu öğreniyor.	James Holland, Almanya'nın İkinci Dünya Savaşı sırasındaki savaş halini incelerr: hava, kara, deniz ve silahlar. Mühendisler ve ustalara, James'e, gezegin gördüğü en büyük savaş makinelerinden bazılarının restore edilmesinde yardımcı olacaktır.	James Holland	Ruth Mulcahy	FALSE		false	TRUE	51010851	31798675	FALSE	FALSE					
	17:40		Adolf Adası	Adolf Island	0	0	TRUE	65		İngiltere, belgeseli, 2016	United Kingdom	2016	Belgesel/ Tarih/ Savaş		Adli arkeolog Sturdy Colls, İngiliz topraklarındaki tek SS konsantrasyon kampının ardındaki gerçekleri ve Churchill'in bu hikayenin 70 yıl boyunca gizli kalmasında oynadığı rolü ortaya çıkarıyor.			FALSE		false	TRUE	50014850	31798676	FALSE	FALSE					
	18:45		Savaş Alanları	Battlefields	6	1	TRUE	80		Fransa, belgesel dizisi, 2019	France	2017	Belgesel/ Tarih	Dompaire, Titanlar'ın Şoku. 12 Eylül 1944: Fransız tankları, Dompaire yakınlarındaki Alman kuvvetlerine saldırıya geçer. Alman tanklarının bir günde yaşadığı en ciddi kayıplardan biri olan bu ezici zaferin keyfini çıkarırlar.	Bir savaşta yaşanan zafer ya da yenilginin nedenleri gizemli ve tartışmalıdır, bu dizi yirminci yüzyılın büyük çatışması etrafındaki gizemi örten perdeyi aralıyor.			FALSE		false	FALSE	50015451	31798677	FALSE	FALSE					
	20:05		Müze Gizemleri	Museum Secrets	1	3	TRUE	50		Birleşik Krallık, belgesel dizisi, 2012	United Kingdom	2013		Moskova, Devlet Tarih Müzesinin İçinde. Moskova Devlet Tarih Müzesi, Rusya ve Rusya halkının taş devrinden modern çağa hikayesini anlatır; Korkunç İvan'ın işkence odasını ziyaret ettik ve Vladimir Lenin'in neden bir Rolls Royce sürdüğünü araştırdık	Yeri doldurulamaz hazinelerin hikayelerini ortaya koyarak, benzer efsaneleri inceleyerek ve bilinmezleri araştırmak için en son araştırma teknikleri ve teknolojileri kullanarak, sıradışı müzeleri ziyaret ediyoruz.			FALSE		false	FALSE	51007059	31798678	FALSE	FALSE					
	20:55		Ön Cepheler	WWII: Frontlines	3	1	TRUE	65		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Savaş	Anzio. Ocak 1944; savaşın en kolay Müttefik saldırılarından biri olarak iki birlik İtalya'nın Anzio limanına varır ancak avantajlarını kullanmakta başarısız olurlar ve savunmadaki Almanlara toparlanma zamanı tanırlar.	Kuzey Afrika'dan Kuzey Avrupa'ya ve Akdeniz'den Pasifik'e II. Dünya Savaşında ön cephede savaşan askerlerin maruz kaldıkları koşulların devasa çeşitliliğini inceliyoruz.			FALSE		false	TRUE	51010556	31798679	FALSE	FALSE					
	22:00		Mısır'ın Açıklanmamış Vakaları	Egypt's Unexplained Files	4	1	TRUE	55		İngiltere, belgesel dizisi, 2018	United Kingdom	2018	Belgesel/ Tarih	Mısır'ın Elitleri. Uzmanlar eski Mısır seçkinlerinin gizemlerini çözüyor. II. Ramses, kuraklıkla nasıl savaştı, Imhotep'in kayıp mezarı nerede ve ilk kadın firavun kimdi?	Eski Mısır, 3000 yıllık tarihi olan, dünyanın en büyük medeniyetlerinden biridir. Mısır'ın en kalıcı gizemlerinden bazılarını çözmek için teknolojinin en son mucizelerini derinlemesine araştırıyoruz.			FALSE		false	TRUE	50014523	31798680	FALSE	FALSE					
	22:55		Türk Pasaportu	Turkish Passport	0	0	TRUE	115		Türkiye, belgesel, 2011	Turkey	2011	Belgesel/ Tarih/ Savaş		Bu belgesel, onbinlerce Yahudiye Türk pasaportu vererek hayatını kurtaran Türk diplomatlarının Fransa ve diğer Avrupa ülkelerindeki maceralarını anlatıyor.		Burak Cem Arlıel	FALSE		false	TRUE	51011232	31798681	FALSE	FALSE					
	00:50		Vikinglerin Son Yolculuğu	The Last Journey of the Vikings	4	1	TRUE	65		Danimarka, belgesel dizisi, 2019	Denmark	2019	Belgesel/ Tarih/ Din	Vikinglerin Son Muharebesi. 1066: Vikingler artık baskınlara veya yağmalamalara dahil değil, aynı zamanda Vikinglerin son savaşı olacak tarihi ve çalkantılı bir olay olan İngiltere tahtı için bir güç mücadelesinde yer alıyor.	Fransa ve İngiltere'ye yaptıkları yolculuklardan, Hristiyanlık ile tanışmalarına, Normandiya'nın kuruluşundan 1066 yılındaki Hastings Muharebesine Vikinglerin hayatlarını keşfedin.	Pernilla August	James Velasquez	FALSE		true	TRUE	51011936	31798682	FALSE	FALSE					
	01:55		Diğer Göring - Bölünmüş Bir Kardeşlik	The Other Goering - A Divided Brotherhood	0	0	TRUE	65		Fransa, belgesel, 2020	France	2020	Belgesel/ Tarih/ Savaş		En azılı savaş suçlularından biri olan Hermann Göring'in kardeşi Albert Göring, kendisini ezilenlerin koruyucusu olarak nitelendirdi; doğru mu yalan mı? Şeytanın bir baş melek kardeşi olduğunu öğreniyoruz.	Pierre Tissot	Emmanuel Amara	FALSE		false	TRUE	51012310	31798683	FALSE	FALSE					
	03:00		Megapolis: Antik Dünya Açığa Çıkıyor	Megapolis: The Ancient World Revealed	3	1	TRUE	60		Fransa, belgesel dizisi, 2020	France	2020	Belgesel/ Tarih/ Mimari/ Bilim	Tikal. Bilgisayar grafikleri kullanılarak yeniden şekillendirilen antik Maya kenti Tikal'i keşfedin; Bin yıldan fazla bir süredir ikamet edilen bu antik kent, zamanında 12.000 yapıyı ve iki milyon nüfusu barındırmıştır.	Atina, İskenderiye, Tikal ve Roma; bu efsanevi şehirler Dünya'nın en ünlü arkeolojik sahaları içinde yer almaktadır. Bu şehirler nasıl bu derece eğitim ve icat merkezleri haline geldiler?			FALSE		false	TRUE	51006531	31798684	FALSE	FALSE					
	04:00		Versay: Güneş Kral'ın Mücadeleleri	Versailles: The Challenges of The Sun King	2	1	TRUE	45		Fransa, belgesel dizisi, 2019	France	2019	Belgesel/ Tarih/ Teknoloji	102	17. yüzyıl Fransa'sında bilimsel araştırmalar için bir merkez olan Versay, Avrupa'nın en büyük inşaat şantiyesiydi; tarihe dalıyor ve kraliyet sarayını inşa etme gibi devasa görevi keşfediyoruz.		Philippe Tourancheau	FALSE		true	TRUE	51012246	31798685	FALSE	FALSE					
	04:45		Nazi Savaş Makinesinin Sırları	Secrets of the Nazi War Machine	1	1	TRUE	50		Birleşik Krallık, realite dizisi, 2019	United Kingdom	2019	Belgesel/ Tarih/ Savaş	Hava Kuvvetleri. İkinci Dünya Savaşı başlangıcında, Naziler Dünya'daki en iyi hava kuvvetlerine sahipti; James Holland, karşılıklı olarak yokedici çatışmaların Nazi Üst Komutasını nasıl, yıkıcı bir yenilgiye giden yola soktuğunu öğreniyor.	James Holland, Almanya'nın İkinci Dünya Savaşı sırasındaki savaş halini incelerr: hava, kara, deniz ve silahlar. Mühendisler ve ustalara, James'e, gezegin gördüğü en büyük savaş makinelerinden bazılarının restore edilmesinde yardımcı olacaktır.	James Holland	Ruth Mulcahy	FALSE		false	TRUE	51010851	31798686	FALSE	FALSE					
	05:35		Adolf Adası	Adolf Island	0	0	TRUE	50		İngiltere, belgeseli, 2016	United Kingdom	2016	Belgesel/ Tarih/ Savaş		Adli arkeolog Sturdy Colls, İngiliz topraklarındaki tek SS konsantrasyon kampının ardındaki gerçekleri ve Churchill'in bu hikayenin 70 yıl boyunca gizli kalmasında oynadığı rolü ortaya çıkarıyor.			FALSE		false	TRUE	50014850	31798687	FALSE	FALSE					
2021-03-13	06:25		Savaş Alanları	Battlefields	6	1	TRUE	70		Fransa, belgesel dizisi, 2019	France	2017	Belgesel/ Tarih	Dompaire, Titanlar'ın Şoku. 12 Eylül 1944: Fransız tankları, Dompaire yakınlarındaki Alman kuvvetlerine saldırıya geçer. Alman tanklarının bir günde yaşadığı en ciddi kayıplardan biri olan bu ezici zaferin keyfini çıkarırlar.	Bir savaşta yaşanan zafer ya da yenilginin nedenleri gizemli ve tartışmalıdır, bu dizi yirminci yüzyılın büyük çatışması etrafındaki gizemi örten perdeyi aralıyor.			FALSE		false	FALSE	50015451	31834738	FALSE	FALSE					
	07:35		Tuhaf İcatlar	Wicked Inventions	19	2	TRUE	25		İngiltere, belgesel dizisi, 2016	UK	2016		219. Hoşunuza gitsin, ya da gitmesin, savaş, çatışma ve bilinmeyeni keşfetme ihtiyacı insanın teknolojik ilerlemesinde katalist rolü oynar. Buluşlar, en çok, yokedici güdünün etkisi altındayken yapılır.	Seloteyple, hazır kahvenin ortak noktası ne olabilir? Ya da Kleenex ve GPS Konumlama aygıtının? Şaşırmaya hazırlıklı olun! Bu dizi, en sıradan araçların neden ve nasıl keşfedildiğini ele alıyor.			FALSE		false	FALSE	20301262	31834739	FALSE	FALSE					
	08:00		Talihsiz Hanedanlar	Cursed Bloodlines	2	1	TRUE	25		Kanada, belgesel dizisi, 2017	Canada	2017	Documentary/History	Masal Laneti. Grimaldi ailesi Monako'yu yönetirken görevlerini bilgelikle yerine getirdi, ancak aşkta şansları yaver gitmedi.	Yüzyıllar boyu süregelen asilzadelerden, milyarder kodamanlara ve ekiplerine, 'Talihsiz Hanedanlar' gerçek yaşamda, nesiller boyu trajik olaylar yaşayan ailelerin tarihi anlarını ekranlara getiriyor.			FALSE		false	FALSE	50008161	31798689	FALSE	FALSE					
	08:25		Talihsiz Hanedanlar	Cursed Bloodlines	11	1	TRUE	25		Kanada, belgesel dizisi, 2017	Canada	2017	Documentary/History	Amerikan Milyarderlerin Laneti. Rockefeller adı zenginlik, güç ve Amerikan siyasetiyle eşanlamlıdır. Ailenin tüm nesilleri trajedi yaşamıştır. Yaptıklarının ardındaki motivasyonun para olması nedeniyle dünyaya borçlu mu kaldılar?	Yüzyıllar boyu süregelen asilzadelerden, milyarder kodamanlara ve ekiplerine, 'Talihsiz Hanedanlar' gerçek yaşamda, nesiller boyu trajik olaylar yaşayan ailelerin tarihi anlarını ekranlara getiriyor.			FALSE		false	FALSE	50008170	31834740	FALSE	FALSE					
